"DATA";"NRS";"ENFERMARIA_ADULTO_TOTAL";"ENFERMARIA_ADULTO_OCUPADOS";"ENFERMARIA_PEDIATRICA_TOTAL";"ENFERMARIA_PEDIATRICA_OCUPADOS";"UTI_ADULTO_TOTAL";"UTI_ADULTO_OCUPADOS";"UTI_PEDIATRICA_TOTAL";"UTI_PEDIATRICA_OCUPADOS";"ENFERMARIA_ADULTO_VAGOS";"ENFERMARIA_PEDIATRICA_VAGOS";"UTI_ADULTO_VAGOS";"UTI_PEDIATRICA_VAGOS";"ENFERMARIA_GERAL_TOTAL";"ENFERMARIA_GERAL_OCUPADOS";"ENFERMARIA_GERAL_VAGOS";"UTI_GERAL_TOTAL";"UTI_GERAL_OCUPADOS";"UTI_GERAL_VAGOS";"LEITOS_TOTAL";"LEITOS_OCUPADOS";"LEITOS_VAGOS";"ENFERMARIA_ADULTO_TX_OCUPACAO";"ENFERMARIA_PEDIATRICA_TX_OCUPACAO";"UTI_ADULTO_TX_OCUPACAO";"UTI_PEDIATRICA_TX_OCUPACAO";"ENFERMARIA_GERAL_TX_OCUPACAO";"UTI_GERAL_TX_OCUPACAO";"LEITOS_TX_OCUPACAO"
2021-03-28;"NORDESTE";9;9;4;0;8;8;0;0;0;4;0;0;13;9;4;8;8;0;21;17;4;1;0;1;NA;0,6923;1;0,8095
2021-03-28;"NORTE";75;18;0;0;70;57;0;0;57;0;13;0;75;18;57;70;57;13;145;75;70;0,24;NA;0,8143;NA;0,24;0,8143;0,5172
2021-03-28;"OESTE";72;53;0;0;60;58;0;0;19;0;2;0;72;53;19;60;58;2;132;111;21;0,7361;NA;0,9667;NA;0,7361;0,9667;0,8409
2021-03-28;"SUDOESTE";106;72;0;0;90;86;1;1;34;0;4;0;106;72;34;91;87;4;197;159;38;0,6792;NA;0,9556;1;0,6792;0,956;0,8071
2021-03-28;"SUL";191;94;10;3;146;137;3;1;97;7;9;2;201;97;104;149;138;11;350;235;115;0,4921;0,3;0,9384;0,3333;0,4826;0,9262;0,6714
2021-03-29;"CENTRO-LESTE";127;86;16;13;123;116;5;3;41;3;7;2;143;99;44;128;119;9;271;218;53;0,6772;0,8125;0,9431;0,6;0,6923;0,9297;0,8044
2021-03-29;"CENTRO-NORTE";40;9;0;0;30;26;0;0;31;0;4;0;40;9;31;30;26;4;70;35;35;0,225;NA;0,8667;NA;0,225;0,8667;0,5
2021-03-29;"EXTREMO-SUL";30;16;0;0;55;49;0;0;14;0;6;0;30;16;14;55;49;6;85;65;20;0,5333;NA;0,8909;NA;0,5333;0,8909;0,7647
2021-03-29;"LESTE";895;629;37;23;861;717;27;16;266;14;144;11;932;652;280;888;733;155;1820;1385;435;0,7028;0,6216;0,8328;0,5926;0,6996;0,8255;0,761
2021-03-29;"NORDESTE";9;9;4;0;8;6;0;0;0;4;2;0;13;9;4;8;6;2;21;15;6;1;0;0,75;NA;0,6923;0,75;0,7143
2021-03-29;"NORTE";75;21;0;0;70;58;0;0;54;0;12;0;75;21;54;70;58;12;145;79;66;0,28;NA;0,8286;NA;0,28;0,8286;0,5448
2021-03-29;"OESTE";72;50;0;0;60;57;0;0;22;0;3;0;72;50;22;60;57;3;132;107;25;0,6944;NA;0,95;NA;0,6944;0,95;0,8106
2021-03-29;"SUDOESTE";106;79;0;0;90;83;1;1;27;0;7;0;106;79;27;91;84;7;197;163;34;0,7453;NA;0,9222;1;0,7453;0,9231;0,8274
2021-03-29;"SUL";211;83;10;2;166;106;3;2;128;8;60;1;221;85;136;169;108;61;390;193;197;0,3934;0,2;0,6386;0,6667;0,3846;0,6391;0,4949
2021-03-30;"CENTRO-LESTE";127;85;16;15;123;112;5;4;42;1;11;1;143;100;43;128;116;12;271;216;55;0,6693;0,9375;0,9106;0,8;0,6993;0,9062;0,797
2021-03-30;"CENTRO-NORTE";40;10;0;0;30;26;0;0;30;0;4;0;40;10;30;30;26;4;70;36;34;0,25;NA;0,8667;NA;0,25;0,8667;0,5143
2021-03-30;"EXTREMO-SUL";30;15;0;0;55;49;0;0;15;0;6;0;30;15;15;55;49;6;85;64;21;0,5;NA;0,8909;NA;0,5;0,8909;0,7529
2021-03-30;"LESTE";885;648;37;31;871;705;27;12;237;6;166;15;922;679;243;898;717;181;1820;1396;424;0,7322;0,8378;0,8094;0,4444;0,7364;0,7984;0,767
2021-03-30;"NORDESTE";9;9;4;0;8;5;0;0;0;4;3;0;13;9;4;8;5;3;21;14;7;1;0;0,625;NA;0,6923;0,625;0,6667
2021-03-30;"NORTE";75;22;0;0;70;63;0;0;53;0;7;0;75;22;53;70;63;7;145;85;60;0,2933;NA;0,9;NA;0,2933;0,9;0,5862
2021-03-30;"OESTE";72;53;0;0;60;59;0;0;19;0;1;0;72;53;19;60;59;1;132;112;20;0,7361;NA;0,9833;NA;0,7361;0,9833;0,8485
2021-03-30;"SUDOESTE";106;73;0;0;90;84;1;1;33;0;6;0;106;73;33;91;85;6;197;158;39;0,6887;NA;0,9333;1;0,6887;0,9341;0,802
2021-03-30;"SUL";211;125;10;3;166;137;3;2;86;7;29;1;221;128;93;169;139;30;390;267;123;0,5924;0,3;0,8253;0,6667;0,5792;0,8225;0,6846
2021-03-31;"CENTRO-LESTE";127;84;16;15;123;118;5;4;43;1;5;1;143;99;44;128;122;6;271;221;50;0,6614;0,9375;0,9593;0,8;0,6923;0,9531;0,8155
2021-03-31;"CENTRO-NORTE";40;10;0;0;30;29;0;0;30;0;1;0;40;10;30;30;29;1;70;39;31;0,25;NA;0,9667;NA;0,25;0,9667;0,5571
2021-03-31;"EXTREMO-SUL";30;18;0;0;55;50;0;0;12;0;5;0;30;18;12;55;50;5;85;68;17;0,6;NA;0,9091;NA;0,6;0,9091;0,8
2021-03-31;"LESTE";945;662;37;30;881;722;27;12;283;7;159;15;982;692;290;908;734;174;1890;1426;464;0,7005;0,8108;0,8195;0,4444;0,7047;0,8084;0,7545
2021-03-31;"NORDESTE";9;9;4;0;8;5;0;0;0;4;3;0;13;9;4;8;5;3;21;14;7;1;0;0,625;NA;0,6923;0,625;0,6667
2021-03-31;"NORTE";75;25;0;0;70;65;0;0;50;0;5;0;75;25;50;70;65;5;145;90;55;0,3333;NA;0,9286;NA;0,3333;0,9286;0,6207
2021-03-31;"OESTE";72;50;0;0;60;60;0;0;22;0;0;0;72;50;22;60;60;0;132;110;22;0,6944;NA;1;NA;0,6944;1;0,8333
2021-03-31;"SUDOESTE";106;67;0;0;90;79;1;1;39;0;11;0;106;67;39;91;80;11;197;147;50;0,6321;NA;0,8778;1;0,6321;0,8791;0,7462
2021-03-31;"SUL";211;121;10;1;166;133;3;2;90;9;33;1;221;122;99;169;135;34;390;257;133;0,5735;0,1;0,8012;0,6667;0,552;0,7988;0,659
2021-04-01;"CENTRO-LESTE";127;85;16;13;123;109;5;1;42;3;14;4;143;98;45;128;110;18;271;208;63;0,6693;0,8125;0,8862;0,2;0,6853;0,8594;0,7675
2021-04-01;"CENTRO-NORTE";40;12;0;0;30;28;0;0;28;0;2;0;40;12;28;30;28;2;70;40;30;0,3;NA;0,9333;NA;0,3;0,9333;0,5714
2021-04-01;"EXTREMO-SUL";30;18;0;0;55;44;0;0;12;0;11;0;30;18;12;55;44;11;85;62;23;0,6;NA;0,8;NA;0,6;0,8;0,7294
2021-04-01;"LESTE";945;670;37;25;881;725;27;11;275;12;156;16;982;695;287;908;736;172;1890;1431;459;0,709;0,6757;0,8229;0,4074;0,7077;0,8106;0,7571
2021-04-01;"NORDESTE";9;9;4;0;8;5;0;0;0;4;3;0;13;9;4;8;5;3;21;14;7;1;0;0,625;NA;0,6923;0,625;0,6667
2021-04-01;"NORTE";75;27;0;0;70;58;0;0;48;0;12;0;75;27;48;70;58;12;145;85;60;0,36;NA;0,8286;NA;0,36;0,8286;0,5862
2021-04-01;"OESTE";72;48;0;0;60;58;0;0;24;0;2;0;72;48;24;60;58;2;132;106;26;0,6667;NA;0,9667;NA;0,6667;0,9667;0,803
2021-04-01;"SUDOESTE";106;75;0;0;90;80;1;1;31;0;10;0;106;75;31;91;81;10;197;156;41;0,7075;NA;0,8889;1;0,7075;0,8901;0,7919
2021-04-01;"SUL";211;115;10;5;166;130;3;3;96;5;36;0;221;120;101;169;133;36;390;253;137;0,545;0,5;0,7831;1;0,543;0,787;0,6487
2021-04-02;"CENTRO-LESTE";127;86;16;14;123;108;5;2;41;2;15;3;143;100;43;128;110;18;271;210;61;0,6772;0,875;0,878;0,4;0,6993;0,8594;0,7749
2021-04-02;"CENTRO-NORTE";40;12;0;0;30;29;0;0;28;0;1;0;40;12;28;30;29;1;70;41;29;0,3;NA;0,9667;NA;0,3;0,9667;0,5857
2021-04-02;"EXTREMO-SUL";30;13;0;0;55;47;0;0;17;0;8;0;30;13;17;55;47;8;85;60;25;0,4333;NA;0,8545;NA;0,4333;0,8545;0,7059
2021-04-02;"LESTE";945;712;37;22;881;709;27;11;233;15;172;16;982;734;248;908;720;188;1890;1454;436;0,7534;0,5946;0,8048;0,4074;0,7475;0,793;0,7693
2021-04-02;"NORDESTE";9;6;4;0;8;5;0;0;3;4;3;0;13;6;7;8;5;3;21;11;10;0,6667;0;0,625;NA;0,4615;0,625;0,5238
2021-04-02;"NORTE";75;23;0;0;70;60;0;0;52;0;10;0;75;23;52;70;60;10;145;83;62;0,3067;NA;0,8571;NA;0,3067;0,8571;0,5724
2021-04-02;"OESTE";74;56;0;0;60;58;0;0;18;0;2;0;74;56;18;60;58;2;134;114;20;0,7568;NA;0,9667;NA;0,7568;0,9667;0,8507
2021-04-02;"SUDOESTE";106;74;0;0;90;77;1;1;32;0;13;0;106;74;32;91;78;13;197;152;45;0,6981;NA;0,8556;1;0,6981;0,8571;0,7716
2021-04-02;"SUL";186;114;10;5;146;125;3;2;72;5;21;1;196;119;77;149;127;22;345;246;99;0,6129;0,5;0,8562;0,6667;0,6071;0,8523;0,713
2021-04-03;"CENTRO-LESTE";127;87;16;13;123;107;5;1;40;3;16;4;143;100;43;128;108;20;271;208;63;0,685;0,8125;0,8699;0,2;0,6993;0,8438;0,7675
2021-04-03;"CENTRO-NORTE";40;11;0;0;30;27;0;0;29;0;3;0;40;11;29;30;27;3;70;38;32;0,275;NA;0,9;NA;0,275;0,9;0,5429
2021-04-03;"EXTREMO-SUL";30;12;0;0;55;47;0;0;18;0;8;0;30;12;18;55;47;8;85;59;26;0,4;NA;0,8545;NA;0,4;0,8545;0,6941
2021-04-03;"LESTE";975;675;37;23;886;725;27;10;300;14;161;17;1012;698;314;913;735;178;1925;1433;492;0,6923;0,6216;0,8183;0,3704;0,6897;0,805;0,7444
2021-04-03;"NORDESTE";9;5;4;0;8;6;0;0;4;4;2;0;13;5;8;8;6;2;21;11;10;0,5556;0;0,75;NA;0,3846;0,75;0,5238
2021-04-03;"NORTE";75;23;0;0;70;61;0;0;52;0;9;0;75;23;52;70;61;9;145;84;61;0,3067;NA;0,8714;NA;0,3067;0,8714;0,5793
2021-04-03;"OESTE";74;53;0;0;60;60;0;0;21;0;0;0;74;53;21;60;60;0;134;113;21;0,7162;NA;1;NA;0,7162;1;0,8433
2021-04-03;"SUDOESTE";106;80;0;0;90;76;1;1;26;0;14;0;106;80;26;91;77;14;197;157;40;0,7547;NA;0,8444;1;0,7547;0,8462;0,797
2021-04-03;"SUL";206;111;10;5;166;137;3;2;95;5;29;1;216;116;100;169;139;30;385;255;130;0,5388;0,5;0,8253;0,6667;0,537;0,8225;0,6623
2021-04-04;"CENTRO-LESTE";127;85;16;5;123;106;5;1;42;11;17;4;143;90;53;128;107;21;271;197;74;0,6693;0,3125;0,8618;0,2;0,6294;0,8359;0,7269
2021-04-04;"CENTRO-NORTE";40;11;0;0;30;26;0;0;29;0;4;0;40;11;29;30;26;4;70;37;33;0,275;NA;0,8667;NA;0,275;0,8667;0,5286
2021-04-04;"EXTREMO-SUL";30;11;0;0;55;48;0;0;19;0;7;0;30;11;19;55;48;7;85;59;26;0,3667;NA;0,8727;NA;0,3667;0,8727;0,6941
2021-04-04;"LESTE";975;640;37;24;886;717;27;9;335;13;169;18;1012;664;348;913;726;187;1925;1390;535;0,6564;0,6486;0,8093;0,3333;0,6561;0,7952;0,7221
2021-04-04;"NORDESTE";9;5;4;0;8;6;0;0;4;4;2;0;13;5;8;8;6;2;21;11;10;0,5556;0;0,75;NA;0,3846;0,75;0,5238
2021-04-04;"NORTE";75;28;0;0;70;60;0;0;47;0;10;0;75;28;47;70;60;10;145;88;57;0,3733;NA;0,8571;NA;0,3733;0,8571;0,6069
2021-04-04;"OESTE";74;51;0;0;60;59;0;0;23;0;1;0;74;51;23;60;59;1;134;110;24;0,6892;NA;0,9833;NA;0,6892;0,9833;0,8209
2021-04-04;"SUDOESTE";106;69;0;0;90;78;1;1;37;0;12;0;106;69;37;91;79;12;197;148;49;0,6509;NA;0,8667;1;0,6509;0,8681;0,7513
2021-04-04;"SUL";206;118;10;4;166;136;3;3;88;6;30;0;216;122;94;169;139;30;385;261;124;0,5728;0,4;0,8193;1;0,5648;0,8225;0,6779
2021-04-05;"CENTRO-LESTE";127;86;16;7;133;107;5;2;41;9;26;3;143;93;50;138;109;29;281;202;79;0,6772;0,4375;0,8045;0,4;0,6503;0,7899;0,7189
2021-04-05;"CENTRO-NORTE";40;34;0;0;30;26;0;0;6;0;4;0;40;34;6;30;26;4;70;60;10;0,85;NA;0,8667;NA;0,85;0,8667;0,8571
2021-04-05;"EXTREMO-SUL";30;12;0;0;55;45;0;0;18;0;10;0;30;12;18;55;45;10;85;57;28;0,4;NA;0,8182;NA;0,4;0,8182;0,6706
2021-04-05;"LESTE";970;625;37;24;881;730;27;13;345;13;151;14;1007;649;358;908;743;165;1915;1392;523;0,6443;0,6486;0,8286;0,4815;0,6445;0,8183;0,7269
2021-04-05;"NORDESTE";9;5;4;0;8;7;0;0;4;4;1;0;13;5;8;8;7;1;21;12;9;0,5556;0;0,875;NA;0,3846;0,875;0,5714
2021-04-05;"NORTE";75;34;0;0;70;61;0;0;41;0;9;0;75;34;41;70;61;9;145;95;50;0,4533;NA;0,8714;NA;0,4533;0,8714;0,6552
2021-04-05;"OESTE";74;53;0;0;60;59;0;0;21;0;1;0;74;53;21;60;59;1;134;112;22;0,7162;NA;0,9833;NA;0,7162;0,9833;0,8358
2021-04-05;"SUDOESTE";116;64;0;0;100;91;1;1;52;0;9;0;116;64;52;101;92;9;217;156;61;0,5517;NA;0,91;1;0,5517;0,9109;0,7189
2021-04-05;"SUL";206;123;10;6;166;147;3;2;83;4;19;1;216;129;87;169;149;20;385;278;107;0,5971;0,6;0,8855;0,6667;0,5972;0,8817;0,7221
2021-04-06;"CENTRO-LESTE";127;79;16;8;133;104;5;2;48;8;29;3;143;87;56;138;106;32;281;193;88;0,622;0,5;0,782;0,4;0,6084;0,7681;0,6868
2021-04-06;"CENTRO-NORTE";40;33;0;0;30;22;0;0;7;0;8;0;40;33;7;30;22;8;70;55;15;0,825;NA;0,7333;NA;0,825;0,7333;0,7857
2021-04-06;"EXTREMO-SUL";30;12;0;0;55;46;0;0;18;0;9;0;30;12;18;55;46;9;85;58;27;0,4;NA;0,8364;NA;0,4;0,8364;0,6824
2021-04-06;"LESTE";1038;664;37;25;881;724;27;13;374;12;157;14;1075;689;386;908;737;171;1983;1426;557;0,6397;0,6757;0,8218;0,4815;0,6409;0,8117;0,7191
2021-04-06;"NORDESTE";9;6;4;0;8;5;0;0;3;4;3;0;13;6;7;8;5;3;21;11;10;0,6667;0;0,625;NA;0,4615;0,625;0,5238
2021-04-06;"NORTE";75;33;0;0;70;59;0;0;42;0;11;0;75;33;42;70;59;11;145;92;53;0,44;NA;0,8429;NA;0,44;0,8429;0,6345
2021-04-06;"OESTE";74;58;0;0;60;57;0;0;16;0;3;0;74;58;16;60;57;3;134;115;19;0,7838;NA;0,95;NA;0,7838;0,95;0,8582
2021-04-06;"SUDOESTE";116;67;0;0;100;89;1;1;49;0;11;0;116;67;49;101;90;11;217;157;60;0,5776;NA;0,89;1;0,5776;0,8911;0,7235
2021-04-06;"SUL";206;112;10;6;166;142;3;2;94;4;24;1;216;118;98;169;144;25;385;262;123;0,5437;0,6;0,8554;0,6667;0,5463;0,8521;0,6805
2021-04-07;"CENTRO-LESTE";127;79;16;13;133;105;5;2;48;3;28;3;143;92;51;138;107;31;281;199;82;0,622;0,8125;0,7895;0,4;0,6434;0,7754;0,7082
2021-04-07;"CENTRO-NORTE";40;3;0;0;30;21;0;0;37;0;9;0;40;3;37;30;21;9;70;24;46;0,075;NA;0,7;NA;0,075;0,7;0,3429
2021-04-07;"EXTREMO-SUL";30;22;0;0;55;46;0;0;8;0;9;0;30;22;8;55;46;9;85;68;17;0,7333;NA;0,8364;NA;0,7333;0,8364;0,8
2021-04-07;"LESTE";1038;691;37;23;881;713;27;10;347;14;168;17;1075;714;361;908;723;185;1983;1437;546;0,6657;0,6216;0,8093;0,3704;0,6642;0,7963;0,7247
2021-04-07;"NORDESTE";9;8;4;0;8;8;0;0;1;4;0;0;13;8;5;8;8;0;21;16;5;0,8889;0;1;NA;0,6154;1;0,7619
2021-04-07;"NORTE";75;28;0;0;70;60;0;0;47;0;10;0;75;28;47;70;60;10;145;88;57;0,3733;NA;0,8571;NA;0,3733;0,8571;0,6069
2021-04-07;"OESTE";77;62;0;0;60;60;0;0;15;0;0;0;77;62;15;60;60;0;137;122;15;0,8052;NA;1;NA;0,8052;1;0,8905
2021-04-07;"SUDOESTE";116;67;0;0;100;96;1;1;49;0;4;0;116;67;49;101;97;4;217;164;53;0,5776;NA;0,96;1;0,5776;0,9604;0,7558
2021-04-07;"SUL";206;117;10;6;166;143;3;2;89;4;23;1;216;123;93;169;145;24;385;268;117;0,568;0,6;0,8614;0,6667;0,5694;0,858;0,6961
2021-04-08;"CENTRO-LESTE";127;86;16;8;133;104;5;3;41;8;29;2;143;94;49;138;107;31;281;201;80;0,6772;0,5;0,782;0,6;0,6573;0,7754;0,7153
2021-04-08;"CENTRO-NORTE";40;3;0;0;30;19;0;0;37;0;11;0;40;3;37;30;19;11;70;22;48;0,075;NA;0,6333;NA;0,075;0,6333;0,3143
2021-04-08;"EXTREMO-SUL";30;22;0;0;55;47;0;0;8;0;8;0;30;22;8;55;47;8;85;69;16;0,7333;NA;0,8545;NA;0,7333;0,8545;0,8118
2021-04-08;"LESTE";1038;712;37;22;881;726;27;12;326;15;155;15;1075;734;341;908;738;170;1983;1472;511;0,6859;0,5946;0,8241;0,4444;0,6828;0,8128;0,7423
2021-04-08;"NORDESTE";9;7;4;0;8;8;0;0;2;4;0;0;13;7;6;8;8;0;21;15;6;0,7778;0;1;NA;0,5385;1;0,7143
2021-04-08;"NORTE";75;26;0;0;70;61;0;0;49;0;9;0;75;26;49;70;61;9;145;87;58;0,3467;NA;0,8714;NA;0,3467;0,8714;0,6
2021-04-08;"OESTE";87;68;0;0;60;57;0;0;19;0;3;0;87;68;19;60;57;3;147;125;22;0,7816;NA;0,95;NA;0,7816;0,95;0,8503
2021-04-08;"SUDOESTE";116;70;0;0;100;94;1;1;46;0;6;0;116;70;46;101;95;6;217;165;52;0,6034;NA;0,94;1;0,6034;0,9406;0,7604
2021-04-08;"SUL";216;121;10;6;176;141;3;2;95;4;35;1;226;127;99;179;143;36;405;270;135;0,5602;0,6;0,8011;0,6667;0,5619;0,7989;0,6667
2021-04-09;"CENTRO-LESTE";127;89;16;8;133;111;5;3;38;8;22;2;143;97;46;138;114;24;281;211;70;0,7008;0,5;0,8346;0,6;0,6783;0,8261;0,7509
2021-04-09;"CENTRO-NORTE";40;4;0;0;30;20;0;0;36;0;10;0;40;4;36;30;20;10;70;24;46;0,1;NA;0,6667;NA;0,1;0,6667;0,3429
2021-04-09;"EXTREMO-SUL";30;18;0;0;55;50;0;0;12;0;5;0;30;18;12;55;50;5;85;68;17;0,6;NA;0,9091;NA;0,6;0,9091;0,8
2021-04-09;"LESTE";1038;711;37;23;901;706;27;12;327;14;195;15;1075;734;341;928;718;210;2003;1452;551;0,685;0,6216;0,7836;0,4444;0,6828;0,7737;0,7249
2021-04-09;"NORDESTE";9;8;4;0;8;8;0;0;1;4;0;0;13;8;5;8;8;0;21;16;5;0,8889;0;1;NA;0,6154;1;0,7619
2021-04-09;"NORTE";75;26;0;0;70;63;0;0;49;0;7;0;75;26;49;70;63;7;145;89;56;0,3467;NA;0,9;NA;0,3467;0,9;0,6138
2021-04-09;"OESTE";88;48;0;0;60;57;0;0;40;0;3;0;88;48;40;60;57;3;148;105;43;0,5455;NA;0,95;NA;0,5455;0,95;0,7095
2021-04-09;"SUDOESTE";116;71;0;0;100;86;1;1;45;0;14;0;116;71;45;101;87;14;217;158;59;0,6121;NA;0,86;1;0,6121;0,8614;0,7281
2021-04-09;"SUL";226;112;10;4;176;144;3;1;114;6;32;2;236;116;120;179;145;34;415;261;154;0,4956;0,4;0,8182;0,3333;0,4915;0,8101;0,6289
2021-04-10;"CENTRO-LESTE";127;88;16;11;133;111;5;2;39;5;22;3;143;99;44;138;113;25;281;212;69;0,6929;0,6875;0,8346;0,4;0,6923;0,8188;0,7544
2021-04-10;"CENTRO-NORTE";40;4;0;0;30;20;0;0;36;0;10;0;40;4;36;30;20;10;70;24;46;0,1;NA;0,6667;NA;0,1;0,6667;0,3429
2021-04-10;"EXTREMO-SUL";30;16;0;0;55;48;0;0;14;0;7;0;30;16;14;55;48;7;85;64;21;0,5333;NA;0,8727;NA;0,5333;0,8727;0,7529
2021-04-10;"LESTE";1038;708;37;26;901;710;27;14;330;11;191;13;1075;734;341;928;724;204;2003;1458;545;0,6821;0,7027;0,788;0,5185;0,6828;0,7802;0,7279
2021-04-10;"NORDESTE";9;8;4;0;8;8;0;0;1;4;0;0;13;8;5;8;8;0;21;16;5;0,8889;0;1;NA;0,6154;1;0,7619
2021-04-10;"NORTE";75;30;0;0;70;64;0;0;45;0;6;0;75;30;45;70;64;6;145;94;51;0,4;NA;0,9143;NA;0,4;0,9143;0,6483
2021-04-10;"OESTE";91;76;0;0;60;58;0;0;15;0;2;0;91;76;15;60;58;2;151;134;17;0,8352;NA;0,9667;NA;0,8352;0,9667;0,8874
2021-04-10;"SUDOESTE";116;67;0;0;100;92;1;0;49;0;8;1;116;67;49;101;92;9;217;159;58;0,5776;NA;0,92;0;0,5776;0,9109;0,7327
2021-04-10;"SUL";226;115;10;4;176;140;3;3;111;6;36;0;236;119;117;179;143;36;415;262;153;0,5088;0,4;0,7955;1;0,5042;0,7989;0,6313
2021-04-11;"CENTRO-LESTE";127;87;16;11;133;117;5;2;40;5;16;3;143;98;45;138;119;19;281;217;64;0,685;0,6875;0,8797;0,4;0,6853;0,8623;0,7722
2021-04-11;"CENTRO-NORTE";40;5;0;0;30;16;0;0;35;0;14;0;40;5;35;30;16;14;70;21;49;0,125;NA;0,5333;NA;0,125;0,5333;0,3
2021-04-11;"EXTREMO-SUL";30;14;0;0;55;47;0;0;16;0;8;0;30;14;16;55;47;8;85;61;24;0,4667;NA;0,8545;NA;0,4667;0,8545;0,7176
2021-04-11;"LESTE";1038;683;37;26;901;728;27;15;355;11;173;12;1075;709;366;928;743;185;2003;1452;551;0,658;0,7027;0,808;0,5556;0,6595;0,8006;0,7249
2021-04-11;"NORDESTE";9;8;4;0;8;8;0;0;1;4;0;0;13;8;5;8;8;0;21;16;5;0,8889;0;1;NA;0,6154;1;0,7619
2021-04-11;"NORTE";75;28;0;0;70;63;0;0;47;0;7;0;75;28;47;70;63;7;145;91;54;0,3733;NA;0,9;NA;0,3733;0,9;0,6276
2021-04-11;"OESTE";91;71;0;0;60;58;0;0;20;0;2;0;91;71;20;60;58;2;151;129;22;0,7802;NA;0,9667;NA;0,7802;0,9667;0,8543
2021-04-11;"SUDOESTE";116;77;0;0;100;92;1;0;39;0;8;1;116;77;39;101;92;9;217;169;48;0,6638;NA;0,92;0;0,6638;0,9109;0,7788
2021-04-11;"SUL";226;111;10;4;176;138;3;3;115;6;38;0;236;115;121;179;141;38;415;256;159;0,4912;0,4;0,7841;1;0,4873;0,7877;0,6169
2021-04-12;"CENTRO-LESTE";127;97;16;10;133;117;5;3;30;6;16;2;143;107;36;138;120;18;281;227;54;0,7638;0,625;0,8797;0,6;0,7483;0,8696;0,8078
2021-04-12;"CENTRO-NORTE";40;4;0;0;30;17;0;0;36;0;13;0;40;4;36;30;17;13;70;21;49;0,1;NA;0,5667;NA;0,1;0,5667;0,3
2021-04-12;"EXTREMO-SUL";30;16;0;0;55;48;0;0;14;0;7;0;30;16;14;55;48;7;85;64;21;0,5333;NA;0,8727;NA;0,5333;0,8727;0,7529
2021-04-12;"LESTE";1038;665;37;25;901;751;27;15;373;12;150;12;1075;690;385;928;766;162;2003;1456;547;0,6407;0,6757;0,8335;0,5556;0,6419;0,8254;0,7269
2021-04-12;"NORDESTE";9;7;4;0;8;8;0;0;2;4;0;0;13;7;6;8;8;0;21;15;6;0,7778;0;1;NA;0,5385;1;0,7143
2021-04-12;"NORTE";75;22;0;0;70;63;0;0;53;0;7;0;75;22;53;70;63;7;145;85;60;0,2933;NA;0,9;NA;0,2933;0,9;0,5862
2021-04-12;"OESTE";91;75;0;0;60;57;0;0;16;0;3;0;91;75;16;60;57;3;151;132;19;0,8242;NA;0,95;NA;0,8242;0,95;0,8742
2021-04-12;"SUDOESTE";116;73;0;0;100;91;1;1;43;0;9;0;116;73;43;101;92;9;217;165;52;0,6293;NA;0,91;1;0,6293;0,9109;0,7604
2021-04-12;"SUL";226;116;10;4;176;142;3;3;110;6;34;0;236;120;116;179;145;34;415;265;150;0,5133;0,4;0,8068;1;0,5085;0,8101;0,6386
2021-04-13;"CENTRO-LESTE";127;85;16;10;133;119;5;4;42;6;14;1;143;95;48;138;123;15;281;218;63;0,6693;0,625;0,8947;0,8;0,6643;0,8913;0,7758
2021-04-13;"CENTRO-NORTE";40;6;0;0;30;16;0;0;34;0;14;0;40;6;34;30;16;14;70;22;48;0,15;NA;0,5333;NA;0,15;0,5333;0,3143
2021-04-13;"EXTREMO-SUL";30;18;0;0;55;50;0;0;12;0;5;0;30;18;12;55;50;5;85;68;17;0,6;NA;0,9091;NA;0,6;0,9091;0,8
2021-04-13;"LESTE";1038;658;37;24;896;723;27;15;380;13;173;12;1075;682;393;923;738;185;1998;1420;578;0,6339;0,6486;0,8069;0,5556;0,6344;0,7996;0,7107
2021-04-13;"NORDESTE";9;9;4;0;8;8;0;0;0;4;0;0;13;9;4;8;8;0;21;17;4;1;0;1;NA;0,6923;1;0,8095
2021-04-13;"NORTE";85;28;0;0;80;67;0;0;57;0;13;0;85;28;57;80;67;13;165;95;70;0,3294;NA;0,8375;NA;0,3294;0,8375;0,5758
2021-04-13;"OESTE";91;81;0;0;60;56;0;0;10;0;4;0;91;81;10;60;56;4;151;137;14;0,8901;NA;0,9333;NA;0,8901;0,9333;0,9073
2021-04-13;"SUDOESTE";116;61;0;0;100;86;1;1;55;0;14;0;116;61;55;101;87;14;217;148;69;0,5259;NA;0,86;1;0,5259;0,8614;0,682
2021-04-13;"SUL";226;113;10;7;176;144;3;2;113;3;32;1;236;120;116;179;146;33;415;266;149;0,5;0,7;0,8182;0,6667;0,5085;0,8156;0,641
2021-04-14;"CENTRO-LESTE";127;95;16;13;133;107;5;3;32;3;26;2;143;108;35;138;110;28;281;218;63;0,748;0,8125;0,8045;0,6;0,7552;0,7971;0,7758
2021-04-14;"CENTRO-NORTE";40;9;0;0;30;17;0;0;31;0;13;0;40;9;31;30;17;13;70;26;44;0,225;NA;0,5667;NA;0,225;0,5667;0,3714
2021-04-14;"EXTREMO-SUL";30;22;0;0;55;46;0;0;8;0;9;0;30;22;8;55;46;9;85;68;17;0,7333;NA;0,8364;NA;0,7333;0,8364;0,8
